,entity,number,gender
2969,Центральное статистическое управление,Sing,Neut
2970,Общество русских драматических писателей и оперных композиторов,Sing,Neut
2971,Организация украинских националистов,Plur,Masc
2972,Справедливость и свобода,Sing,Fem
2973,Министерство юстиции и безопасности Нидерландов,Sing,Neut
2974,Спилка,Sing,Fem
2975,"Карабыйык, Лале",Sing,Masc
2976,Рижское химико-фармацевтическое общество,Sing,Neut
2977,Комитеты для разбора и призрения нищих,Plur,
2978,Немецкий народный союз обороны и наступления,Sing,Masc
2979,Британское общество ирисоводов,Sing,Neut
2980,Еврейское литературно-научное общество,Sing,Neut
2981,Партия Центра (Норвегия),Sing,Fem
2982,"Йылмаз, Озтюрк",,
2983,Гэнъёся,Sing,Masc
2984,Национальная библиотека Ирландии,Sing,Fem
2985,Московская государственная академическая филармония,Sing,Fem
2986,Стортинг,Sing,Masc
2987,Польское педиатрическое общество,Sing,Neut
2988,Кадашёвский монетный двор,Sing,Masc
2989,Нижегородский кружок любителей физики и астрономии,Sing,Masc
2990,Верховный суд Норвегии,Sing,Masc
2991,Коммунистическая партия Австрии,Sing,Fem
2992,Азербайджанский государственный академический национальный драматический театр,Sing,Masc
2993,CAMP,,
2994,Железные дороги Югославии,Sing,Fem
2995,Коммунистическая партия Узбекистана (СССР),Sing,Fem
2996,Немецкое математическое общество,Sing,Neut
