,entity,number,gender
1840,Міжнародна антикорупційна академія,Sing,Fem
1841,European Amputee Football Federation,,
1842,Лос-Анджелес Ремз,Sing,Masc
1843,ІЗОКАРП,Sing,Masc
1844,Королівське статистичне товариство,Sing,Neut
1845,Конгрес Мексики,Sing,Masc
1846,Агенція з охорони довкілля США,Sing,Fem
1847,Окружний адміністративний суд міста Києва,Sing,Masc
1848,Військове міністерство США,Sing,Neut
1849,Європейський молодіжний парламент,Sing,Masc
1850,Тристороння комісія,Sing,Fem
1851,Поліція Капітолію США,Sing,Fem
1852,Українська робітничо-селянська спілка,Sing,Fem
1853,Служба громадянства та імміграції США,Sing,Fem
1854,"Міністерство охорони здоров'я, праці й добробуту Японії",Sing,Neut
1855,Секретна служба США,Sing,Fem
1856,БелАПП,Sing,Masc
1857,AUKUS,,
1858,Шеффілд Шилд,Sing,Masc
1859,Естонське товариство натуралістів,Sing,Neut
1860,Фронт робітниць,Sing,Masc
1861,Ліга оборонних підприємств України,Sing,Fem
1862,Всесвітня газетна асоціація,Sing,Fem
1863,Trans Europe Halles,,
1864,КОНІФА,Sing,Fem
1865,Міністерство охорони здоров'я і соціальних служб США,Sing,Neut
1866,Cambridge International Examinations,,
1867,Партія незалежності Сполученого Королівства,Sing,Fem
1868,Федеральний сенат Бразилії,Sing,Masc
1869,Імперська служба праці,Sing,Fem
1870,Західноафриканська асоціація розвитку рису,Sing,Fem
1871,Ліга захисту євреїв,Sing,Fem
1872,Kiva,,
1873,Федеральна служба Російської Федерації з контролю за обігом наркотиків,Sing,Fem
1874,Іранське космічне агентство,Sing,Neut
1875,Міжнародна федерація асоціацій кінопродюсерів,Sing,Fem
1876,Національний конгрес Палау,Sing,Masc
1877,MILVA,,
1878,Державна рада Республіки Крим,Sing,Fem
1879,Міністерство внутрішніх справ (Угорщина),Sing,Neut
1880,Кияни за громадський транспорт,Plur,Masc
1881,Служба безпеки Пентагону,Sing,Fem
1882,Основний союзник поза НАТО,Sing,Masc
1883,Міжнародна комісія зі стратиграфії,Sing,Fem
1884,56-е артилерійське командування,Sing,Neut
1885,Партія націоналістичного руху,Sing,Fem
1886,Міністерство транспорту та комунікацій Республіки Білорусь,Sing,Neut
1887,Програма ООН з довкілля,Sing,Fem
1888,Іл Тумен,Sing,Masc
1889,Пенсійний фонд України,Sing,Masc
1890,Білорусо-американське об'єднання,Sing,Masc
1891,Мусульманська асоціація скаутів Лівану,Sing,Fem
